-3.681332e+00	-8.639003e+00	-1.252743e+01
-3.690285e+00	-8.656299e+00	-1.279053e+01
-3.699057e+00	-8.674271e+00	-1.195245e+01
-3.707655e+00	-8.691468e+00	-1.185775e+01
-3.716087e+00	-8.708124e+00	-1.227854e+01
-3.724358e+00	-8.724762e+00	-1.229840e+01
-3.732474e+00	-8.741328e+00	-1.194478e+01
-3.740442e+00	-8.757062e+00	-1.261633e+01
-3.748266e+00	-8.772715e+00	-1.209389e+01
-3.755951e+00	-8.787905e+00	-1.171291e+01
-3.763503e+00	-8.802702e+00	-1.204209e+01
-3.770926e+00	-8.817492e+00	-1.194642e+01
-3.778224e+00	-8.833254e+00	-1.183403e+01
-3.785401e+00	-8.847130e+00	-1.198195e+01
-3.792462e+00	-8.861104e+00	-1.192912e+01
-3.799409e+00	-8.874845e+00	-1.228448e+01
-3.806248e+00	-8.889197e+00	-1.175706e+01
-3.812980e+00	-8.902084e+00	-1.224371e+01
-3.819610e+00	-8.915395e+00	-1.233801e+01
-3.826140e+00	-8.927763e+00	-1.195266e+01
-3.832573e+00	-8.941442e+00	-1.223410e+01
-3.838912e+00	-8.954169e+00	-1.155551e+01
-3.845160e+00	-8.966227e+00	-1.172646e+01
-3.851320e+00	-8.979385e+00	-1.219712e+01
-3.857393e+00	-8.991202e+00	-1.178396e+01
-3.863382e+00	-9.002932e+00	-1.195061e+01
-3.869290e+00	-9.014897e+00	-1.190978e+01
-3.875119e+00	-9.025901e+00	-1.247372e+01
-3.880871e+00	-9.037109e+00	-1.216325e+01
-3.886547e+00	-9.049032e+00	-1.176903e+01
-3.892150e+00	-9.060156e+00	-1.234617e+01
-3.897682e+00	-9.072779e+00	-1.231119e+01
-3.903144e+00	-9.081565e+00	-1.152082e+01
-3.908539e+00	-9.093120e+00	-1.200231e+01
-3.913867e+00	-9.103353e+00	-1.203598e+01
-3.919130e+00	-9.112358e+00	-1.193856e+01
-3.924331e+00	-9.123556e+00	-1.174571e+01
-3.929470e+00	-9.135701e+00	-1.158651e+01
-3.934549e+00	-9.144926e+00	-1.171944e+01
-3.939569e+00	-9.156287e+00	-1.168022e+01
-3.944532e+00	-9.167195e+00	-1.169360e+01
-3.949439e+00	-9.175300e+00	-1.146390e+01
-3.954291e+00	-9.183564e+00	-1.173761e+01
-3.959089e+00	-9.193640e+00	-1.213125e+01
-3.963835e+00	-9.203590e+00	-1.191798e+01
-3.968530e+00	-9.215183e+00	-1.228372e+01
-3.973174e+00	-9.221639e+00	-1.149233e+01
-3.977769e+00	-9.236468e+00	-1.155334e+01
-3.982316e+00	-9.240401e+00	-1.220524e+01
-3.986817e+00	-9.250899e+00	-1.179229e+01
-3.991270e+00	-9.259799e+00	-1.142795e+01
-3.995679e+00	-9.268874e+00	-1.174705e+01
-4.000043e+00	-9.279102e+00	-1.201085e+01
-4.004364e+00	-9.285419e+00	-1.156706e+01
-4.008643e+00	-9.292122e+00	-1.175459e+01
-4.012879e+00	-9.302144e+00	-1.193518e+01
-4.017075e+00	-9.307536e+00	-1.206957e+01
-4.021231e+00	-9.317651e+00	-1.150955e+01
-4.025347e+00	-9.330401e+00	-1.187610e+01
-4.029424e+00	-9.334970e+00	-1.167019e+01
-4.033464e+00	-9.343558e+00	-1.139577e+01
-4.037466e+00	-9.350292e+00	-1.218370e+01
-4.041432e+00	-9.362773e+00	-1.141254e+01
-4.045362e+00	-9.369245e+00	-1.182183e+01
-4.049257e+00	-9.377041e+00	-1.148380e+01
-4.053117e+00	-9.380700e+00	-1.229249e+01
-4.056943e+00	-9.386788e+00	-1.169971e+01
-4.060736e+00	-9.398302e+00	-1.196552e+01
-4.064495e+00	-9.411545e+00	-1.128484e+01
-4.068223e+00	-9.410839e+00	-1.118900e+01
-4.071919e+00	-9.425581e+00	-1.134750e+01
-4.075583e+00	-9.431846e+00	-1.103965e+01
-4.079217e+00	-9.435228e+00	-1.163484e+01
-4.082821e+00	-9.445972e+00	-1.120733e+01
-4.086395e+00	-9.451374e+00	-1.095036e+01
-4.089940e+00	-9.457460e+00	-1.169068e+01
-4.093457e+00	-9.465935e+00	-1.115995e+01
-4.096945e+00	-9.475707e+00	-1.163636e+01
-4.100405e+00	-9.477829e+00	-1.169708e+01
-4.103838e+00	-9.480665e+00	-1.151596e+01
-4.107244e+00	-9.491122e+00	-1.153269e+01
-4.110623e+00	-9.496717e+00	-1.146574e+01
-4.113977e+00	-9.500986e+00	-1.187699e+01
-4.117304e+00	-9.500105e+00	-1.179567e+01
-4.120607e+00	-9.508199e+00	-1.120663e+01
-4.123884e+00	-9.529512e+00	-1.134814e+01
-4.127137e+00	-9.526682e+00	-1.145459e+01
-4.130366e+00	-9.531664e+00	-1.157373e+01
-4.133571e+00	-9.548069e+00	-1.172050e+01
-4.136752e+00	-9.538436e+00	-1.114710e+01
-4.139911e+00	-9.557056e+00	-1.161797e+01
-4.143046e+00	-9.548358e+00	-1.142771e+01
-4.146159e+00	-9.568599e+00	-1.150570e+01
-4.149250e+00	-9.576867e+00	-1.136833e+01
-4.152319e+00	-9.582060e+00	-1.161970e+01
-4.155366e+00	-9.587626e+00	-1.164763e+01
-4.158393e+00	-9.590066e+00	-1.151526e+01
-4.161398e+00	-9.596403e+00	-1.103059e+01
-4.164383e+00	-9.609145e+00	-1.172678e+01
-4.167347e+00	-9.621008e+00	-1.166132e+01
-4.170291e+00	-9.622692e+00	-1.175816e+01
-4.173215e+00	-9.624539e+00	-1.166867e+01
-4.176120e+00	-9.613745e+00	-1.156815e+01
-4.179006e+00	-9.641953e+00	-1.132714e+01
-4.181872e+00	-9.643899e+00	-1.124199e+01
-4.184720e+00	-9.643413e+00	-1.117444e+01
-4.187549e+00	-9.656380e+00	-1.143716e+01
-4.190360e+00	-9.656474e+00	-1.158385e+01
-4.193152e+00	-9.666519e+00	-1.139383e+01
-4.195927e+00	-9.663484e+00	-1.130853e+01
-4.198685e+00	-9.663995e+00	-1.187019e+01
-4.201424e+00	-9.676532e+00	-1.114439e+01
-4.204147e+00	-9.688996e+00	-1.157360e+01
-4.206853e+00	-9.681259e+00	-1.168177e+01
-4.209542e+00	-9.712163e+00	-1.145357e+01
-4.212214e+00	-9.700033e+00	-1.149426e+01
-4.214870e+00	-9.696810e+00	-1.109818e+01
-4.217510e+00	-9.685203e+00	-1.135149e+01
-4.220134e+00	-9.731108e+00	-1.124238e+01
-4.222742e+00	-9.721029e+00	-1.154169e+01
-4.225335e+00	-9.724858e+00	-1.120870e+01
-4.227912e+00	-9.725820e+00	-1.146155e+01
-4.230474e+00	-9.738643e+00	-1.149067e+01
-4.233022e+00	-9.720707e+00	-1.098980e+01
-4.235554e+00	-9.749469e+00	-1.110037e+01
-4.238071e+00	-9.753977e+00	-1.104615e+01
-4.240574e+00	-9.760078e+00	-1.129596e+01
-4.243063e+00	-9.738382e+00	-1.126275e+01
-4.245537e+00	-9.771924e+00	-1.113521e+01
-4.247998e+00	-9.777183e+00	-1.157362e+01
-4.250444e+00	-9.792575e+00	-1.094142e+01
-4.252877e+00	-9.781103e+00	-1.103191e+01
-4.255297e+00	-9.813415e+00	-1.105633e+01
-4.257703e+00	-9.807728e+00	-1.136834e+01
-4.260095e+00	-9.822071e+00	-1.125145e+01
-4.262475e+00	-9.805072e+00	-1.129937e+01
-4.264841e+00	-9.799604e+00	-1.125641e+01
-4.267195e+00	-9.827317e+00	-1.096009e+01
-4.269536e+00	-9.830430e+00	-1.091366e+01
-4.271865e+00	-9.832141e+00	-1.139983e+01
-4.274181e+00	-9.828794e+00	-1.154700e+01
-4.276485e+00	-9.805879e+00	-1.135748e+01
-4.278776e+00	-9.850150e+00	-1.103129e+01
-4.281056e+00	-9.854883e+00	-1.123674e+01
-4.283324e+00	-9.809937e+00	-1.152172e+01
-4.285580e+00	-9.821145e+00	-1.093197e+01
-4.287824e+00	-9.851158e+00	-1.093120e+01
-4.290057e+00	-9.824926e+00	-1.141769e+01
-4.292278e+00	-9.876013e+00	-1.151164e+01
-4.294488e+00	-9.831136e+00	-1.120688e+01
-4.296687e+00	-9.868084e+00	-1.164013e+01
-4.298875e+00	-9.869200e+00	-1.111053e+01
-4.301052e+00	-9.900064e+00	-1.117281e+01
-4.303218e+00	-9.873453e+00	-1.086420e+01
-4.305373e+00	-9.884844e+00	-1.108261e+01
-4.307517e+00	-9.882057e+00	-1.163111e+01
-4.309651e+00	-9.874270e+00	-1.135493e+01
-4.311775e+00	-9.872492e+00	-1.142691e+01
-4.313888e+00	-9.888883e+00	-1.109453e+01
-4.315991e+00	-9.870258e+00	-1.138900e+01
-4.318084e+00	-9.945141e+00	-1.138574e+01
-4.320167e+00	-9.899161e+00	-1.095105e+01
-4.322240e+00	-9.939342e+00	-1.137509e+01
-4.324303e+00	-9.926611e+00	-1.107082e+01
-4.326356e+00	-9.922419e+00	-1.102541e+01
-4.328400e+00	-9.925318e+00	-1.136740e+01
-4.330434e+00	-9.937295e+00	-1.127955e+01
-4.332459e+00	-9.915958e+00	-1.145022e+01
-4.334474e+00	-9.978154e+00	-1.167833e+01
-4.336480e+00	-9.920891e+00	-1.143181e+01
-4.338476e+00	-9.948077e+00	-1.149589e+01
-4.340464e+00	-1.000014e+01	-1.092936e+01
-4.342442e+00	-9.952175e+00	-1.112064e+01
-4.344412e+00	-9.934452e+00	-1.176319e+01
-4.346373e+00	-9.989909e+00	-1.136751e+01
-4.348324e+00	-9.967404e+00	-1.123650e+01
-4.350267e+00	-9.979034e+00	-1.125380e+01
-4.352202e+00	-9.975180e+00	-1.089703e+01
-4.354128e+00	-9.992421e+00	-1.110539e+01
-4.356045e+00	-1.000459e+01	-1.187573e+01
-4.357954e+00	-9.976727e+00	-1.125665e+01
-4.359854e+00	-1.001222e+01	-1.122064e+01
-4.361747e+00	-9.977181e+00	-1.100407e+01
-4.363631e+00	-9.962400e+00	-1.172786e+01
-4.365507e+00	-1.000349e+01	-1.128647e+01
-4.367375e+00	-1.002902e+01	-1.089821e+01
-4.369234e+00	-1.010706e+01	-1.124194e+01
-4.371086e+00	-1.006377e+01	-1.116433e+01
-4.372930e+00	-1.003846e+01	-1.109397e+01
-4.374767e+00	-9.981104e+00	-1.108058e+01
-4.376595e+00	-9.972323e+00	-1.098253e+01
-4.378416e+00	-1.008689e+01	-1.096787e+01
-4.380229e+00	-1.006171e+01	-1.133718e+01
-4.382035e+00	-1.018010e+01	-1.160226e+01
-4.383833e+00	-1.007871e+01	-1.089639e+01
-4.385624e+00	-9.959960e+00	-1.063745e+01
-4.387408e+00	-1.004454e+01	-1.065843e+01
-4.389184e+00	-1.009435e+01	-1.120956e+01
-4.390953e+00	-9.996286e+00	-1.121260e+01
-4.392715e+00	-9.972545e+00	-1.093727e+01
-4.394469e+00	-9.989642e+00	-1.125944e+01
-4.396217e+00	-1.009677e+01	-1.089711e+01
-4.397957e+00	-1.013534e+01	-1.103781e+01
-4.399691e+00	-1.007293e+01	-1.082220e+01
-4.401418e+00	-1.003266e+01	-1.108759e+01
-4.403138e+00	-1.009982e+01	-1.107355e+01
-4.404851e+00	-1.009190e+01	-1.067119e+01
-4.406557e+00	-1.019225e+01	-1.098236e+01
-4.408257e+00	-1.014514e+01	-1.067891e+01
-4.409950e+00	-1.007089e+01	-1.084700e+01
-4.411637e+00	-1.007558e+01	-1.076308e+01
-4.413317e+00	-1.007683e+01	-1.138957e+01
-4.414990e+00	-1.005744e+01	-1.088095e+01
-4.416657e+00	-1.008702e+01	-1.105328e+01
-4.418318e+00	-1.006501e+01	-1.095411e+01
-4.419972e+00	-1.011875e+01	-1.123874e+01
-4.421620e+00	-1.000277e+01	-1.111797e+01
-4.423262e+00	-1.006373e+01	-1.137302e+01
-4.424898e+00	-1.018275e+01	-1.097081e+01
-4.426528e+00	-1.009983e+01	-1.118289e+01
-4.428151e+00	-1.011097e+01	-1.116585e+01
-4.429768e+00	-1.008250e+01	-1.080259e+01
-4.431380e+00	-1.014530e+01	-1.114265e+01
-4.432985e+00	-1.024290e+01	-1.044553e+01
-4.434585e+00	-1.007264e+01	-1.128351e+01
-4.436179e+00	-1.030294e+01	-1.110763e+01
-4.437766e+00	-1.016677e+01	-1.115341e+01
-4.439348e+00	-1.012410e+01	-1.094813e+01
-4.440925e+00	-1.021528e+01	-1.082656e+01
-4.442495e+00	-1.022143e+01	-1.089200e+01
-4.444060e+00	-1.007992e+01	-1.087146e+01
-4.445620e+00	-1.018596e+01	-1.106147e+01
-4.447174e+00	-1.013294e+01	-1.088880e+01
-4.448722e+00	-1.026968e+01	-1.089352e+01
-4.450265e+00	-1.019962e+01	-1.107305e+01
-4.451802e+00	-1.017202e+01	-1.086405e+01
-4.453334e+00	-1.017409e+01	-1.153660e+01
-4.454860e+00	-1.016886e+01	-1.134055e+01
-4.456381e+00	-1.015705e+01	-1.100737e+01
-4.457897e+00	-1.022507e+01	-1.088155e+01
-4.459408e+00	-1.019453e+01	-1.077692e+01
-4.460913e+00	-1.024177e+01	-1.105641e+01
-4.462413e+00	-1.022177e+01	-1.103017e+01
-4.463908e+00	-1.024441e+01	-1.113407e+01
-4.465398e+00	-1.008539e+01	-1.070879e+01
-4.466882e+00	-1.016595e+01	-1.084054e+01
-4.468362e+00	-1.020723e+01	-1.111111e+01
-4.469837e+00	-1.018065e+01	-1.131677e+01
-4.471306e+00	-1.022430e+01	-1.134522e+01
-4.472771e+00	-1.024760e+01	-1.132888e+01
-4.474231e+00	-1.025092e+01	-1.094504e+01
-4.475686e+00	-1.029236e+01	-1.117761e+01
-4.477136e+00	-1.032270e+01	-1.100130e+01
-4.478581e+00	-1.015469e+01	-1.129777e+01
-4.480021e+00	-1.029880e+01	-1.076151e+01
-4.481457e+00	-1.024429e+01	-1.089881e+01
-4.482888e+00	-1.014233e+01	-1.077372e+01
-4.484314e+00	-1.030773e+01	-1.134691e+01
-4.485736e+00	-1.031385e+01	-1.099181e+01
-4.487153e+00	-1.019061e+01	-1.131812e+01
-4.488565e+00	-1.027166e+01	-1.058312e+01
-4.489973e+00	-1.021524e+01	-1.105758e+01
-4.491376e+00	-1.028336e+01	-1.081933e+01
-4.492774e+00	-1.030457e+01	-1.105603e+01
-4.494169e+00	-1.017772e+01	-1.136855e+01
-4.495558e+00	-1.020273e+01	-1.071316e+01
-4.496943e+00	-1.029704e+01	-1.077215e+01
-4.498324e+00	-1.020512e+01	-1.086585e+01
-4.499701e+00	-1.031670e+01	-1.060250e+01
-4.501073e+00	-1.019525e+01	-1.078829e+01
-4.502441e+00	-1.028197e+01	-1.122221e+01
-4.503804e+00	-1.026792e+01	-1.105674e+01
-4.505164e+00	-1.030995e+01	-1.084750e+01
-4.506519e+00	-1.033752e+01	-1.131756e+01
-4.507869e+00	-1.035441e+01	-1.067085e+01
-4.509216e+00	-1.030270e+01	-1.074843e+01
-4.510558e+00	-1.037603e+01	-1.072854e+01
-4.511897e+00	-1.026527e+01	-1.145873e+01
-4.513231e+00	-1.033864e+01	-1.050398e+01
-4.514561e+00	-1.025529e+01	-1.145457e+01
-4.515887e+00	-1.027822e+01	-1.049936e+01
-4.517209e+00	-1.015662e+01	-1.109672e+01
-4.518527e+00	-1.028574e+01	-1.064901e+01
-4.519841e+00	-1.057590e+01	-1.028146e+01
-4.521151e+00	-1.040327e+01	-1.111418e+01
-4.522457e+00	-1.029195e+01	-1.104064e+01
-4.523759e+00	-1.025266e+01	-1.070480e+01
-4.525058e+00	-1.008764e+01	-1.084264e+01
-4.526352e+00	-1.034377e+01	-1.041131e+01
-4.527643e+00	-1.084700e+01	-1.100888e+01
-4.528930e+00	-1.034898e+01	-1.130202e+01
-4.530213e+00	-1.052459e+01	-1.096981e+01
-4.531492e+00	-1.035795e+01	-1.073427e+01
-4.532767e+00	-1.019217e+01	-1.129537e+01
-4.534039e+00	-1.052605e+01	-1.062049e+01
-4.535307e+00	-1.051956e+01	-1.069724e+01
-4.536571e+00	-1.046568e+01	-1.075813e+01
-4.537832e+00	-1.037522e+01	-1.116455e+01
-4.539089e+00	-1.028706e+01	-1.049235e+01
-4.540342e+00	-1.016602e+01	-1.098075e+01
-4.541592e+00	-1.035935e+01	-1.099804e+01
-4.542838e+00	-1.048147e+01	-1.087228e+01
-4.544080e+00	-1.049771e+01	-1.076380e+01
-4.545319e+00	-1.039296e+01	-1.049252e+01
-4.546555e+00	-1.091203e+01	-1.045727e+01
-4.547787e+00	-1.047814e+01	-1.064821e+01
-4.549016e+00	-1.037455e+01	-1.066371e+01
-4.550241e+00	-1.031222e+01	-1.110697e+01
-4.551462e+00	-1.035725e+01	-1.062279e+01
-4.552680e+00	-1.057285e+01	-1.045004e+01
-4.553895e+00	-1.058375e+01	-1.089256e+01
-4.555107e+00	-1.049205e+01	-1.083828e+01
-4.556315e+00	-1.047864e+01	-1.064070e+01
-4.557519e+00	-1.032229e+01	-1.108989e+01
-4.558721e+00	-1.030220e+01	-1.073097e+01
-4.559919e+00	-1.018187e+01	-1.049324e+01
-4.561113e+00	-1.049267e+01	-1.079291e+01
-4.562305e+00	-1.042984e+01	-1.049397e+01
-4.563493e+00	-1.029637e+01	-1.062684e+01
-4.564678e+00	-1.007298e+01	-1.103975e+01
-4.565860e+00	-1.016075e+01	-1.041016e+01
-4.567038e+00	-1.039205e+01	-1.025930e+01
-4.568213e+00	-1.039925e+01	-1.101954e+01
-4.569386e+00	-1.065998e+01	-1.048795e+01
-4.570555e+00	-1.048056e+01	-1.113246e+01
-4.571720e+00	-1.050104e+01	-1.055386e+01
-4.572883e+00	-1.035018e+01	-1.080586e+01
-4.574043e+00	-1.014807e+01	-1.067614e+01
-4.575199e+00	-1.048944e+01	-1.129433e+01
-4.576353e+00	-1.078174e+01	-1.062054e+01
-4.577503e+00	-1.045714e+01	-1.061127e+01
-4.578651e+00	-1.035735e+01	-1.118113e+01
-4.579795e+00	-1.022835e+01	-1.071343e+01
-4.580936e+00	-1.046281e+01	-1.073730e+01
-4.582075e+00	-1.105930e+01	-1.064242e+01
-4.583210e+00	-1.032384e+01	-1.141018e+01
-4.584343e+00	-1.069028e+01	-1.079571e+01
-4.585472e+00	-1.044432e+01	-1.049592e+01
-4.586599e+00	-1.061128e+01	-1.068232e+01
-4.587722e+00	-1.043296e+01	-1.068498e+01
-4.588843e+00	-1.042767e+01	-1.078267e+01
-4.589961e+00	-1.077620e+01	-1.060053e+01
-4.591076e+00	-1.047077e+01	-1.106555e+01
-4.592188e+00	-1.056297e+01	-1.080031e+01
-4.593297e+00	-1.024901e+01	-1.047953e+01
-4.594404e+00	-1.070256e+01	-1.076097e+01
-4.595507e+00	-1.062700e+01	-1.135729e+01
-4.596608e+00	-1.027147e+01	-1.096077e+01
-4.597706e+00	-1.101569e+01	-1.046027e+01
-4.598801e+00	-1.059626e+01	-1.069550e+01
-4.599894e+00	-1.043624e+01	-1.091381e+01
-4.600984e+00	-1.055828e+01	-1.096821e+01
-4.602071e+00	-1.067777e+01	-1.041886e+01
-4.603155e+00	-1.033518e+01	-1.139261e+01
-4.604237e+00	-1.037624e+01	-1.084572e+01
-4.605316e+00	-1.046210e+01	-1.099221e+01
-4.606392e+00	-1.056113e+01	-1.076625e+01
-4.607466e+00	-1.050854e+01	-1.112550e+01
-4.608537e+00	-1.033218e+01	-1.072035e+01
-4.609605e+00	-1.064262e+01	-1.119066e+01
-4.610671e+00	-1.048391e+01	-1.072456e+01
-4.611734e+00	-1.036838e+01	-1.034635e+01
-4.612794e+00	-1.086346e+01	-1.060160e+01
-4.613852e+00	-1.055979e+01	-1.118980e+01
-4.614908e+00	-1.060891e+01	-1.065267e+01
-4.615961e+00	-1.061055e+01	-1.044570e+01
-4.617011e+00	-1.076355e+01	-1.069249e+01
-4.618059e+00	-1.053600e+01	-1.131956e+01
-4.619104e+00	-1.037443e+01	-1.061698e+01
-4.620146e+00	-1.032490e+01	-1.047431e+01
-4.621187e+00	-1.043497e+01	-1.082623e+01
-4.622224e+00	-1.075628e+01	-1.058979e+01
-4.623260e+00	-1.068410e+01	-1.073148e+01
-4.624292e+00	-1.040331e+01	-1.050043e+01
-4.625323e+00	-1.041834e+01	-1.094301e+01
-4.626351e+00	-1.040070e+01	-1.056481e+01
-4.627376e+00	-1.070496e+01	-1.088612e+01
-4.628399e+00	-1.071395e+01	-1.058060e+01
-4.629420e+00	-1.057032e+01	-1.105372e+01
-4.630438e+00	-1.031391e+01	-1.072905e+01
-4.631454e+00	-1.067465e+01	-1.040900e+01
-4.632467e+00	-1.042559e+01	-1.072325e+01
-4.633479e+00	-1.041066e+01	-1.098587e+01
-4.634487e+00	-1.071577e+01	-1.102289e+01
-4.635494e+00	-1.039353e+01	-1.128778e+01
-4.636498e+00	-1.055942e+01	-1.077979e+01
-4.637500e+00	-1.080546e+01	-1.088221e+01
-4.638499e+00	-1.053405e+01	-1.089648e+01
-4.639496e+00	-1.034767e+01	-1.038935e+01
-4.640491e+00	-1.082221e+01	-1.122750e+01
-4.641484e+00	-1.068692e+01	-1.064348e+01
-4.642474e+00	-1.072436e+01	-1.074117e+01
-4.643463e+00	-1.062787e+01	-1.032309e+01
-4.644448e+00	-1.114340e+01	-1.083822e+01
-4.645432e+00	-1.053600e+01	-1.050613e+01
-4.646414e+00	-1.044925e+01	-1.051336e+01
-4.647393e+00	-1.046850e+01	-1.118015e+01
-4.648370e+00	-1.044269e+01	-1.075535e+01
-4.649345e+00	-1.018273e+01	-1.077539e+01
-4.650317e+00	-1.024519e+01	-1.083837e+01
-4.651288e+00	-1.069715e+01	-1.072420e+01
-4.652256e+00	-1.079991e+01	-1.091895e+01
-4.653222e+00	-1.045100e+01	-1.081298e+01
-4.654186e+00	-1.079086e+01	-1.072469e+01
-4.655148e+00	-1.034870e+01	-1.130263e+01
-4.656108e+00	-1.090998e+01	-1.086266e+01
-4.657065e+00	-1.071611e+01	-1.076150e+01
-4.658021e+00	-1.043220e+01	-1.072034e+01
-4.658974e+00	-1.070154e+01	-1.070803e+01
-4.659926e+00	-1.059720e+01	-1.072303e+01
-4.660875e+00	-1.016273e+01	-1.086196e+01
-4.661822e+00	-1.024765e+01	-1.059106e+01
-4.662767e+00	-1.022994e+01	-1.051082e+01
-4.663710e+00	-1.087927e+01	-1.049812e+01
-4.664651e+00	-1.022974e+01	-1.039056e+01
-4.665590e+00	-1.032427e+01	-1.087309e+01
-4.666527e+00	-1.064471e+01	-1.061421e+01
-4.667462e+00	-1.071865e+01	-1.040424e+01
-4.668395e+00	-1.068182e+01	-1.032848e+01
-4.669326e+00	-1.095534e+01	-1.042783e+01
-4.670255e+00	-1.093772e+01	-1.111690e+01
-4.671182e+00	-1.071223e+01	-1.017273e+01
-4.672107e+00	-1.056833e+01	-1.033364e+01
-4.673030e+00	-1.022501e+01	-1.073405e+01
-4.673951e+00	-1.077410e+01	-1.085311e+01
-4.674870e+00	-1.071731e+01	-1.040666e+01
-4.675788e+00	-1.046957e+01	-1.088330e+01
-4.676703e+00	-1.011537e+01	-1.027296e+01
-4.677616e+00	-1.049036e+01	-1.091289e+01
-4.678527e+00	-1.045110e+01	-1.057988e+01
-4.679437e+00	-1.100423e+01	-1.029369e+01
-4.680345e+00	-1.048868e+01	-1.093722e+01
-4.681250e+00	-1.044468e+01	-1.066826e+01
-4.682154e+00	-1.016087e+01	-1.082564e+01
-4.683056e+00	-1.029786e+01	-1.111510e+01
-4.683956e+00	-1.050883e+01	-1.105269e+01
-4.684854e+00	-1.041356e+01	-1.049784e+01
-4.685751e+00	-1.029403e+01	-1.064926e+01
-4.686645e+00	-1.014942e+01	-1.031659e+01
-4.687538e+00	-1.051327e+01	-1.068205e+01
-4.688429e+00	-1.058719e+01	-1.095844e+01
-4.689318e+00	-1.044770e+01	-1.054077e+01
-4.690205e+00	-1.056048e+01	-1.059990e+01
-4.691090e+00	-1.100663e+01	-1.033384e+01
-4.691974e+00	-1.040659e+01	-1.071020e+01
-4.692856e+00	-1.052725e+01	-1.066770e+01
-4.693736e+00	-1.053110e+01	-1.085615e+01
-4.694614e+00	-1.028283e+01	-1.052287e+01
-4.695490e+00	-1.095531e+01	-1.027485e+01
-4.696365e+00	-1.061254e+01	-1.056267e+01
-4.697238e+00	-1.015234e+01	-1.046836e+01
-4.698109e+00	-1.043712e+01	-1.027178e+01
-4.698979e+00	-1.076851e+01	-1.077332e+01
-4.699846e+00	-1.095329e+01	-1.019435e+01
-4.700712e+00	-1.071512e+01	-1.079380e+01
-4.701577e+00	-1.096075e+01	-1.066521e+01
-4.702439e+00	-1.039870e+01	-1.033206e+01
-4.703300e+00	-1.062782e+01	-1.077659e+01
-4.704159e+00	-1.059459e+01	-1.052538e+01
-4.705017e+00	-1.075874e+01	-1.055699e+01
-4.705872e+00	-1.042898e+01	-1.077063e+01
-4.706726e+00	-1.056992e+01	-1.067694e+01
-4.707579e+00	-1.028227e+01	-1.040868e+01
-4.708429e+00	-1.061838e+01	-1.034518e+01
-4.709278e+00	-1.045385e+01	-1.044428e+01
-4.710126e+00	-1.045579e+01	-1.050840e+01
-4.710972e+00	-1.059607e+01	-1.075511e+01
-4.711816e+00	-1.074884e+01	-1.096766e+01
-4.712658e+00	-1.077446e+01	-1.066894e+01
-4.713499e+00	-1.053513e+01	-1.048870e+01
