-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
-8.9	1	0.618034	0.447214	0.357771	0.304105	0.268328	0.242569	0.222963	0.207421	0.194719	0.184089	0.175024	0.167177	0.160296	0.1542	0.148749	0.143837	0.139382	0.135316	0.131586	0.128149	0.124967	0.122011	0.119255	0.116678	0.114261	0.111988	0.109845	0.107821	0.105905	0.104087	0.10236	0.100716	0.099149	0.0976528	0.0962223	0.0948528	0.0935402	0.0922807	0.0910706	0.089907	0.0887868	0.0877075	0.0866666	0.0856619	0.0846914	0.0837531	0.0828453	0.0819664	0.0811149	0.0802894	0.0794886	0.0787112	0.0779563	0.0772226	0.0765093	0.0758154	0.07514	0.0744824	0.0738418	0.0732173	0.0726085	0.0720146	0.0714351	0.0708693	0.0703167	0.0697769	0.0692493	0.0687335	0.0682291	0.0677356	0.0672526	0.0667799	0.0663169	0.0658635	0.0654193	0.0649839	0.0645571	0.0641386	0.0637281	0.0633254	0.0629303	0.0625424	0.0621617	0.0617878	0.0614205	0.0610598	0.0607053	0.0603569	0.0600145	0.0596778	0.0593467	0.0590211	0.0587008	0.0583856	0.0580755	0.0577702	0.0574698	0.0571739	0.0568826	0.0565957	0.0563131	0.0560346	0.0557603	0.0554899	0.0552235	0.0549608	0.0547019	0.0544466	0.0541948	0.0539465	0.0537016	0.05346	0.0532216	0.0529863	0.0527542	0.0525251	0.0522989	0.0520757	0.0518552	0.0516376	0.0514227	0.0512104	0.0510007	0.0507936	0.050589	0.0503869	0.0501871	0.0499897	0.0497947	0.0496018	0.0494112	0.0492228	0.0490366	0.0488524	0.0486703	0.0484902	0.0483121	0.0481359	0.0479617	0.0477893	0.0476188	0.0474501	0.0472831	0.0471179	0.0469545	0.0467927	0.0466326	0.0464741	0.0463172	0.0461619	0.0460082	0.0458559	0.0457052	0.045556	0.0454082	0.0452618	0.0451168	0.0449733	0.044831	0.0446902	0.0445506	0.0444123	0.0442753	0.0441396	0.0440051	0.0438719	0.0437398	0.0436089	0.0434792	0.0433507	0.0432232	0.0430969	0.0429717	0.0428476	0.0427245	0.0426025	0.0424815	0.0423616	0.0422426	0.0421247	0.0420077	0.0418917	0.0417766	0.0416625	0.0415494	0.0414371	0.0413257	0.0412152	0.0411057	0.0409969	0.040889	0.040782	0.0406758	0.0405704	0.0404659	0.0403621	0.0402591	0.040157	
-8.8	1	0.854102	0.723607	0.626099	0.554545	0.500879	0.459378	0.42632	0.399301	0.376736	0.357548	0.340985	0.326506	0.313712	0.302303	0.292047	0.282763	0.274308	0.266566	0.259443	0.252859	0.246752	0.241065	0.235754	0.230778	0.226104	0.221702	0.217548	0.213618	0.209893	0.206357	0.202993	0.199789	0.196731	0.193809	0.191014	0.188336	0.185768	0.183302	0.180931	0.17865	0.176453	0.174336	0.172292	0.170319	0.168412	0.166568	0.164783	0.163054	0.161378	0.159753	0.158176	0.156645	0.155158	0.153712	0.152305	0.150937	0.149605	0.148307	0.147043	0.14581	0.144608	0.143435	0.142291	0.141173	0.140081	0.139014	0.137971	0.136951	0.135954	0.134978	0.134022	0.133087	0.132171	0.131274	0.130394	0.129532	0.128687	0.127859	0.127046	0.126248	0.125465	0.124697	0.123943	0.123202	0.122474	0.121759	0.121056	0.120366	0.119687	0.119019	0.118362	0.117717	0.117081	0.116456	0.115841	0.115235	0.114639	0.114052	0.113474	0.112904	0.112343	0.111791	0.111246	0.11071	0.110181	0.109659	0.109145	0.108638	0.108138	0.107645	0.107158	0.106678	0.106205	0.105737	0.105276	0.104821	0.104372	0.103928	0.10349	0.103058	0.10263	0.102209	0.101792	0.10138	0.100973	0.100572	0.100175	0.0997821	0.0993942	0.0990109	0.0986319	0.0982573	0.0978869	0.0975206	0.0971584	0.0968003	0.096446	0.0960957	0.0957491	0.0954062	0.095067	0.0947314	0.0943993	0.0940707	0.0937455	0.0934236	0.093105	0.0927897	0.0924776	0.0921685	0.0918626	0.0915596	0.0912597	0.0909627	0.0906685	0.0903772	0.0900887	0.0898029	0.0895198	0.0892394	0.0889616	0.0886864	0.0884137	0.0881435	0.0878758	0.0876105	0.0873476	0.087087	0.0868287	0.0865727	0.086319	0.0860675	0.0858182	0.085571	0.0853259	0.085083	0.084842	0.0846032	0.0843663	0.0841314	0.0838984	0.0836674	0.0834382	0.083211	0.0829855	0.0827619	0.0825401	0.08232	0.0821017	0.0818851	0.0816702	0.081457	0.0812454	0.0810355	0.0808272	0.0806205	0.0804153	0.0802117	
-8.7	1	0.944272	0.869505	0.796919	0.73343	0.679765	0.634686	0.596619	0.564162	0.536187	0.511818	0.490382	0.471356	0.454334	0.438996	0.425089	0.412406	0.40078	0.390074	0.380175	0.370987	0.362429	0.354434	0.346941	0.339903	0.333273	0.327015	0.321096	0.315485	0.310157	0.30509	0.300262	0.295656	0.291255	0.287044	0.283011	0.279142	0.275427	0.271857	0.268421	0.265113	0.261923	0.258846	0.255875	0.253003	0.250226	0.247538	0.244935	0.242412	0.239966	0.237592	0.235287	0.233048	0.230871	0.228755	0.226695	0.22469	0.222737	0.220834	0.21898	0.217171	0.215406	0.213683	0.212001	0.210358	0.208753	0.207184	0.20565	0.204149	0.202681	0.201244	0.199837	0.198459	0.197109	0.195786	0.19449	0.193219	0.191973	0.19075	0.18955	0.188373	0.187218	0.186083	0.184969	0.183875	0.182799	0.181743	0.180704	0.179683	0.17868	0.177693	0.176722	0.175766	0.174826	0.173901	0.172991	0.172095	0.171212	0.170343	0.169487	0.168644	0.167813	0.166994	0.166188	0.165392	0.164609	0.163836	0.163074	0.162322	0.161581	0.16085	0.160128	0.159417	0.158714	0.158021	0.157337	0.156662	0.155995	0.155337	0.154687	0.154045	0.153411	0.152785	0.152166	0.151555	0.150951	0.150354	0.149765	0.149182	0.148606	0.148037	0.147474	0.146917	0.146367	0.145823	0.145284	0.144752	0.144226	0.143705	0.14319	0.14268	0.142176	0.141677	0.141183	0.140695	0.140211	0.139733	0.139259	0.13879	0.138326	0.137866	0.137411	0.13696	0.136514	0.136072	0.135635	0.135201	0.134772	0.134347	0.133926	0.133508	0.133095	0.132685	0.132279	0.131877	0.131479	0.131084	0.130692	0.130304	0.12992	0.129539	0.129161	0.128787	0.128415	0.128047	0.127682	0.12732	0.126962	0.126606	0.126253	0.125903	0.125556	0.125212	0.124871	0.124532	0.124196	0.123863	0.123533	0.123205	0.122879	0.122557	0.122237	0.121919	0.121604	0.121291	0.12098	0.120672	0.120366	0.120063	
-8.6	1	0.978714	0.940636	0.895154	0.848827	0.804984	0.764914	0.728851	0.696566	0.667663	0.641721	0.618342	0.597179	0.577934	0.560353	0.544223	0.529365	0.515626	0.502877	0.491009	0.479926	0.469549	0.459806	0.450637	0.441988	0.433813	0.426071	0.418724	0.411741	0.405094	0.398756	0.392704	0.386918	0.381378	0.376068	0.370973	0.366079	0.361372	0.356841	0.352476	0.348267	0.344204	0.340279	0.336486	0.332816	0.329263	0.325821	0.322485	0.319248	0.316107	0.313057	0.310093	0.307211	0.304409	0.301681	0.299025	0.296438	0.293917	0.291459	0.289061	0.286722	0.284438	0.282208	0.28003	0.277901	0.27582	0.273785	0.271794	0.269846	0.26794	0.266073	0.264244	0.262453	0.260697	0.258976	0.257289	0.255635	0.254011	0.252419	0.250856	0.249321	0.247815	0.246335	0.244881	0.243453	0.24205	0.24067	0.239314	0.23798	0.236669	0.235379	0.23411	0.232861	0.231632	0.230422	0.229231	0.228058	0.226903	0.225765	0.224644	0.22354	0.222452	0.221379	0.220322	0.21928	0.218253	0.21724	0.21624	0.215255	0.214283	0.213324	0.212377	0.211443	0.210522	0.209612	0.208714	0.207827	0.206952	0.206087	0.205234	0.204391	0.203558	0.202735	0.201922	0.201119	0.200325	0.199541	0.198765	0.197999	0.197242	0.196493	0.195752	0.19502	0.194296	0.19358	0.192872	0.192172	0.191479	0.190794	0.190116	0.189445	0.188781	0.188124	0.187474	0.18683	0.186194	0.185563	0.184939	0.184321	0.18371	0.183104	0.182504	0.181911	0.181323	0.18074	0.180163	0.179592	0.179026	0.178465	0.17791	0.17736	0.176815	0.176274	0.175739	0.175209	0.174683	0.174162	0.173646	0.173134	0.172627	0.172124	0.171625	0.171131	0.170641	0.170155	0.169674	0.169196	0.168722	0.168253	0.167787	0.167325	0.166867	0.166413	0.165962	0.165515	0.165071	0.164631	0.164195	0.163762	0.163332	0.162906	0.162483	0.162063	0.161646	0.161233	0.160823	0.160416	0.160012	0.159611	
-8.5	1	0.991869	0.973689	0.947908	0.917895	0.886362	0.855072	0.82502	0.796684	0.770238	0.74568	0.722924	0.70184	0.682288	0.664128	0.647228	0.631466	0.616733	0.602931	0.589974	0.577783	0.566291	0.555436	0.545163	0.535425	0.526178	0.517383	0.509006	0.501015	0.493383	0.486083	0.479094	0.472393	0.465962	0.459783	0.453841	0.448121	0.44261	0.437295	0.432166	0.427211	0.422421	0.417788	0.413303	0.408958	0.404747	0.400662	0.396697	0.392848	0.389107	0.385471	0.381935	0.378493	0.375143	0.37188	0.368699	0.365599	0.362576	0.359625	0.356746	0.353934	0.351188	0.348504	0.34588	0.343315	0.340806	0.338351	0.335948	0.333596	0.331292	0.329035	0.326823	0.324655	0.32253	0.320446	0.318401	0.316396	0.314427	0.312495	0.310598	0.308735	0.306905	0.305107	0.30334	0.301604	0.299897	0.298218	0.296568	0.294944	0.293347	0.291775	0.290229	0.288706	0.287208	0.285732	0.284279	0.282848	0.281438	0.280049	0.27868	0.277332	0.276002	0.274692	0.2734	0.272126	0.270869	0.26963	0.268408	0.267202	0.266012	0.264838	0.26368	0.262536	0.261407	0.260293	0.259193	0.258106	0.257033	0.255974	0.254927	0.253893	0.252871	0.251862	0.250865	0.249879	0.248905	0.247942	0.246991	0.24605	0.24512	0.2442	0.243291	0.242391	0.241502	0.240622	0.239752	0.238891	0.23804	0.237197	0.236363	0.235538	0.234722	0.233914	0.233114	0.232322	0.231539	0.230763	0.229995	0.229235	0.228482	0.227736	0.226998	0.226267	0.225543	0.224826	0.224115	0.223411	0.222714	0.222024	0.221339	0.220661	0.219989	0.219324	0.218664	0.21801	0.217362	0.21672	0.216083	0.215452	0.214826	0.214206	0.213591	0.212982	0.212377	0.211778	0.211183	0.210594	0.21001	0.20943	0.208855	0.208285	0.20772	0.207159	0.206602	0.20605	0.205502	0.204959	0.20442	0.203885	0.203355	0.202828	0.202306	0.201787	0.201273	0.200762	0.200255	0.199752	0.199253	0.198757	
-8.4	1	0.996894	0.988561	0.974881	0.956951	0.936207	0.913941	0.891136	0.868467	0.846366	0.825083	0.804749	0.785418	0.767091	0.749744	0.733332	0.717805	0.703107	0.689184	0.675982	0.66345	0.651541	0.64021	0.629417	0.619124	0.609296	0.599901	0.590911	0.582299	0.57404	0.566112	0.558494	0.551167	0.544114	0.537319	0.530767	0.524443	0.518336	0.512434	0.506725	0.5012	0.495849	0.490664	0.485635	0.480756	0.476019	0.471418	0.466946	0.462598	0.458367	0.45425	0.45024	0.446334	0.442527	0.438815	0.435194	0.43166	0.42821	0.424842	0.421551	0.418334	0.41519	0.412115	0.409107	0.406164	0.403283	0.400462	0.397699	0.394992	0.39234	0.389739	0.38719	0.38469	0.382237	0.379831	0.377469	0.375151	0.372874	0.370639	0.368443	0.366285	0.364165	0.362081	0.360032	0.358018	0.356036	0.354088	0.35217	0.350284	0.348427	0.3466	0.344801	0.34303	0.341285	0.339567	0.337874	0.336207	0.334564	0.332944	0.331348	0.329775	0.328223	0.326694	0.325185	0.323697	0.32223	0.320782	0.319353	0.317944	0.316552	0.315179	0.313824	0.312485	0.311164	0.309859	0.308571	0.307298	0.306042	0.3048	0.303573	0.302361	0.301164	0.29998	0.29881	0.297654	0.296511	0.295381	0.294264	0.29316	0.292068	0.290988	0.28992	0.288863	0.287818	0.286784	0.285762	0.28475	0.283748	0.282758	0.281777	0.280807	0.279846	0.278896	0.277955	0.277023	0.276101	0.275188	0.274283	0.273388	0.272501	0.271623	0.270754	0.269892	0.269039	0.268194	0.267357	0.266527	0.265705	0.264891	0.264084	0.263284	0.262492	0.261707	0.260929	0.260157	0.259393	0.258635	0.257883	0.257138	0.2564	0.255668	0.254942	0.254222	0.253509	0.252801	0.252099	0.251403	0.250712	0.250028	0.249349	0.248675	0.248007	0.247344	0.246686	0.246034	0.245386	0.244744	0.244107	0.243474	0.242847	0.242224	0.241606	0.240993	0.240384	0.23978	0.239181	0.238585	0.237995	0.237408	
-8.3	1	0.998814	0.9951	0.988174	0.978076	0.965308	0.950543	0.934447	0.917582	0.900392	0.883202	0.866241	0.849663	0.833567	0.818011	0.803024	0.788616	0.774783	0.761513	0.748788	0.736585	0.724882	0.713654	0.702877	0.692529	0.682585	0.673024	0.663826	0.65497	0.646437	0.638211	0.630276	0.622615	0.615214	0.60806	0.60114	0.594442	0.587956	0.581671	0.575577	0.569665	0.563926	0.558353	0.552939	0.547675	0.542555	0.537573	0.532723	0.527999	0.523397	0.518911	0.514536	0.510268	0.506104	0.502038	0.498067	0.494187	0.490396	0.486689	0.483064	0.479518	0.476049	0.472652	0.469327	0.466069	0.462879	0.459752	0.456687	0.453682	0.450735	0.447844	0.445008	0.442225	0.439492	0.43681	0.434175	0.431587	0.429045	0.426547	0.424092	0.421678	0.419305	0.416971	0.414675	0.412417	0.410195	0.408008	0.405856	0.403738	0.401652	0.399597	0.397574	0.395581	0.393618	0.391684	0.389777	0.387898	0.386046	0.38422	0.38242	0.380644	0.378893	0.377166	0.375462	0.373781	0.372122	0.370485	0.36887	0.367275	0.365701	0.364147	0.362612	0.361096	0.3596	0.358121	0.356661	0.355218	0.353793	0.352385	0.350993	0.349618	0.348258	0.346914	0.345586	0.344273	0.342975	0.341691	0.340421	0.339166	0.337924	0.336695	0.33548	0.334278	0.333089	0.331913	0.330748	0.329596	0.328456	0.327327	0.326211	0.325105	0.32401	0.322927	0.321854	0.320792	0.31974	0.318699	0.317667	0.316646	0.315634	0.314632	0.313639	0.312656	0.311682	0.310717	0.309761	0.308813	0.307874	0.306944	0.306022	0.305108	0.304202	0.303305	0.302415	0.301533	0.300659	0.299792	0.298932	0.29808	0.297236	0.296398	0.295567	0.294743	0.293926	0.293116	0.292313	0.291515	0.290725	0.289941	0.289163	0.288391	0.287625	0.286866	0.286112	0.285365	0.284623	0.283886	0.283156	0.282431	0.281711	0.280997	0.280289	0.279585	0.278887	0.278194	0.277507	0.276824	0.276146	0.275473	
-8.2	1	0.999547	0.997926	0.99454	0.989104	0.981641	0.972382	0.961661	0.949832	0.937228	0.924131	0.910772	0.897331	0.883948	0.870723	0.85773	0.84502	0.832627	0.820572	0.808868	0.797517	0.786519	0.77587	0.765562	0.755585	0.745931	0.736587	0.727542	0.718784	0.710303	0.702086	0.694122	0.686401	0.678913	0.671646	0.664593	0.657744	0.65109	0.644622	0.638334	0.632217	0.626265	0.62047	0.614827	0.609329	0.60397	0.598746	0.59365	0.588677	0.583824	0.579086	0.574457	0.569935	0.565516	0.561195	0.556969	0.552835	0.54879	0.54483	0.540953	0.537157	0.533437	0.529792	0.52622	0.522718	0.519283	0.515915	0.51261	0.509367	0.506184	0.503058	0.49999	0.496976	0.494015	0.491106	0.488247	0.485436	0.482674	0.479957	0.477285	0.474657	0.472071	0.469527	0.467023	0.464558	0.462132	0.459743	0.45739	0.455072	0.45279	0.450541	0.448324	0.44614	0.443988	0.441866	0.439774	0.437711	0.435676	0.43367	0.431691	0.429739	0.427812	0.425911	0.424035	0.422184	0.420356	0.418552	0.416771	0.415012	0.413275	0.41156	0.409866	0.408192	0.406538	0.404905	0.403291	0.401696	0.400119	0.398561	0.397021	0.395499	0.393993	0.392505	0.391034	0.389579	0.388139	0.386716	0.385308	0.383916	0.382538	0.381175	0.379826	0.378492	0.377171	0.375864	0.374571	0.373291	0.372023	0.370769	0.369527	0.368297	0.36708	0.365875	0.364681	0.363499	0.362328	0.361168	0.36002	0.358882	0.357755	0.356639	0.355533	0.354437	0.353351	0.352275	0.351208	0.350152	0.349104	0.348067	0.347038	0.346018	0.345007	0.344005	0.343012	0.342027	0.34105	0.340082	0.339122	0.33817	0.337226	0.33629	0.335361	0.334441	0.333527	0.332621	0.331723	0.330831	0.329947	0.329069	0.328199	0.327335	0.326479	0.325628	0.324785	0.323948	0.323117	0.322293	0.321475	0.320663	0.319857	0.319057	0.318263	0.317475	0.316692	0.315916	0.315145	0.314379	0.313619	0.312865	
-8.1	1	0.999827	0.99913	0.997519	0.994695	0.99051	0.984961	0.978153	0.970255	0.96146	0.951962	0.941943	0.931559	0.920945	0.91021	0.899442	0.888714	0.878078	0.867577	0.857243	0.847098	0.837159	0.827436	0.817938	0.808666	0.799622	0.790805	0.782213	0.773842	0.765686	0.757743	0.750005	0.742467	0.735123	0.727967	0.720993	0.714196	0.707569	0.701107	0.694803	0.688653	0.682651	0.676793	0.671072	0.665486	0.660027	0.654694	0.64948	0.644383	0.639398	0.634522	0.62975	0.62508	0.620508	0.616031	0.611645	0.607349	0.603138	0.599012	0.594966	0.590998	0.587106	0.583288	0.579541	0.575864	0.572254	0.568709	0.565228	0.561808	0.558449	0.555147	0.551903	0.548713	0.545577	0.542493	0.539459	0.536475	0.533539	0.53065	0.527807	0.525008	0.522252	0.519539	0.516867	0.514235	0.511642	0.509088	0.506571	0.50409	0.501645	0.499235	0.496858	0.494515	0.492205	0.489926	0.487678	0.48546	0.483272	0.481114	0.478983	0.47688	0.474805	0.472756	0.470733	0.468735	0.466763	0.464815	0.462891	0.46099	0.459113	0.457258	0.455425	0.453614	0.451824	0.450055	0.448306	0.446578	0.444869	0.443179	0.441509	0.439857	0.438223	0.436608	0.43501	0.433429	0.431865	0.430318	0.428788	0.427273	0.425774	0.424291	0.422823	0.421371	0.419933	0.418509	0.4171	0.415705	0.414323	0.412956	0.411602	0.41026	0.408932	0.407617	0.406314	0.405023	0.403745	0.402479	0.401224	0.399981	0.398749	0.397529	0.39632	0.395121	0.393934	0.392757	0.39159	0.390434	0.389287	0.388151	0.387025	0.385908	0.384801	0.383703	0.382615	0.381536	0.380466	0.379404	0.378352	0.377308	0.376273	0.375246	0.374227	0.373217	0.372215	0.37122	0.370234	0.369255	0.368284	0.367321	0.366365	0.365416	0.364475	0.363541	0.362614	0.361694	0.360781	0.359875	0.358975	0.358082	0.357196	0.356316	0.355443	0.354576	0.353715	0.35286	0.352012	0.351169	0.350333	0.349502	
